narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P02_12_343,P02,P02_12,00:20:29.299,00:20:28.62,00:20:30.27,73717,73816,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_344,P02,P02_12,00:20:33.820,00:20:30.06,00:20:31.69,73803,73901,picks up pine nuts from hand,pick-up,0,nut:pine,133,"['nut:pine', 'hand']","[133, 11]"
P02_12_345,P02,P02_12,00:20:35.990,00:20:31.79,00:20:36.89,73907,74213,puts pine nuts on pie,put-on,1,nut:pine,133,"['nut:pine', 'pie']","[133, 137]"
P02_12_346,P02,P02_12,00:20:38.509,00:20:36.99,00:20:41.66,74219,74499,puts pine nuts on pie,put-on,1,nut:pine,133,"['nut:pine', 'pie']","[133, 137]"
P02_12_347,P02,P02_12,00:20:43.159,00:20:42.05,00:20:44.55,74523,74673,picks up pine nuts bag,pick-up,0,bag:pine:nut,19,['bag:pine:nut'],[19]
P02_12_348,P02,P02_12,00:20:46.059,00:20:45.15,00:20:48.15,74709,74889,pours pine nuts bag into hand,pour-into,9,bag:pine:nut,19,"['bag:pine:nut', 'hand']","[19, 11]"
P02_12_349,P02,P02_12,00:20:48.820,00:20:48.25,00:20:49.40,74895,74964,puts pine nuts bag,put,1,bag:pine:nut,19,['bag:pine:nut'],[19]
P02_12_35,P02,P02_12,00:01:42.680,00:01:42.02,00:01:43.58,6121,6214,opens drawer,open,3,drawer,8,['drawer'],[8]
P02_12_350,P02,P02_12,00:20:53.749,00:20:49.81,00:20:52.94,74988,75176,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_351,P02,P02_12,00:20:50.899,00:20:50.03,00:20:52.75,75001,75165,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_352,P02,P02_12,00:21:06.019,00:20:54.09,00:21:07.59,75245,76055,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_353,P02,P02_12,00:21:02.070,00:21:02.04,00:21:05.20,75722,75912,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_354,P02,P02_12,00:20:58.600,00:21:06.47,00:21:08.37,75988,76102,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_355,P02,P02_12,00:21:10.429,00:21:09.37,00:21:10.26,76162,76215,picks up pine nuts bag,pick-up,0,bag:pine:nut,19,['bag:pine:nut'],[19]
P02_12_356,P02,P02_12,00:21:12.039,00:21:10.89,00:21:14.19,76253,76451,pours pine nuts into hand,pour-into,9,nut:pine,133,"['nut:pine', 'hand']","[133, 11]"
P02_12_357,P02,P02_12,00:21:14.320,00:21:13.66,00:21:14.69,76419,76481,returns pine nuts bag,return,1,bag:pine:nut,19,['bag:pine:nut'],[19]
P02_12_358,P02,P02_12,00:21:16.379,00:21:15.46,00:21:18.59,76527,76715,adds pine nuts on pie,add,46,nut:pine,133,"['nut:pine', 'pie']","[133, 137]"
P02_12_359,P02,P02_12,00:21:19.629,00:21:18.59,00:21:21.69,76715,76901,adds pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133]
P02_12_36,P02,P02_12,00:01:44.990,00:01:44.11,00:01:44.86,6246,6291,gets tupperware,get,0,tupperware,23,['tupperware'],[23]
P02_12_360,P02,P02_12,00:21:22.720,00:21:22.11,00:21:26.29,76926,77177,puts pine nuts on pie,put-on,1,nut:pine,133,"['nut:pine', 'pie']","[133, 137]"
P02_12_361,P02,P02_12,00:21:27.929,00:21:26.89,00:21:28.05,77213,77283,picks up pine nuts bag,pick-up,0,bag:pine:nut,19,['bag:pine:nut'],[19]
P02_12_362,P02,P02_12,00:21:31.240,00:21:31.00,00:21:32.01,77460,77520,opens fridge,open,3,fridge,12,['fridge'],[12]
P02_12_363,P02,P02_12,00:21:32.240,00:21:31.81,00:21:32.81,77508,77568,returns bag,return,1,bag,19,['bag'],[19]
P02_12_364,P02,P02_12,00:21:33.309,00:21:32.79,00:21:33.78,77567,77626,closes fridge,close,4,fridge,12,['fridge'],[12]
P02_12_365,P02,P02_12,00:21:37.149,00:21:36.01,00:21:37.06,77760,77823,picks up towel,pick-up,0,towel,52,['towel'],[52]
P02_12_366,P02,P02_12,00:21:39.220,00:21:38.11,00:21:39.11,77886,77946,picks up oven gloves,pick-up,0,glove:oven,60,['glove:oven'],[60]
P02_12_367,P02,P02_12,00:21:41.230,00:21:40.43,00:21:41.40,78025,78084,opens oven,open,3,oven,46,['oven'],[46]
P02_12_368,P02,P02_12,00:21:45.929,00:21:41.75,00:21:46.47,78105,78388,removes oven tray,remove,12,tray:oven,35,['tray:oven'],[35]
P02_12_369,P02,P02_12,00:21:48.720,00:21:46.82,00:21:48.88,78409,78532,pushes oven tray,push,21,tray:oven,35,['tray:oven'],[35]
P02_12_37,P02,P02_12,00:01:46.219,00:01:45.17,00:01:46.06,6310,6363,opens drawer,open,3,drawer,8,['drawer'],[8]
P02_12_370,P02,P02_12,00:21:49.840,00:21:48.98,00:21:50.05,78538,78603,closes oven,close,4,oven,46,['oven'],[46]
P02_12_371,P02,P02_12,00:21:52.499,00:21:51.33,00:21:51.96,78679,78717,removes oven glove,remove,12,glove:oven,60,['glove:oven'],[60]
P02_12_38,P02,P02_12,00:01:47.869,00:01:46.56,00:01:47.56,6393,6453,gets spoon,get,0,spoon,1,['spoon'],[1]
P02_12_39,P02,P02_12,00:01:48.869,00:01:47.70,00:01:49.29,6462,6557,closes drawer,close,4,drawer,8,['drawer'],[8]
P02_12_4,P02,P02_12,00:00:10.090,00:00:09.25,00:00:09.86,555,591,opens herb,open,3,herb,62,['herb'],[62]
P02_12_40,P02,P02_12,00:01:52.330,00:01:51.05,00:01:52.76,6663,6765,opens tupperware,open,3,tupperware,23,['tupperware'],[23]
P02_12_41,P02,P02_12,00:01:55.219,00:01:53.36,00:01:54.61,6801,6876,picks up meat,pick-up,0,meat,28,['meat'],[28]
P02_12_42,P02,P02_12,00:01:56.409,00:01:54.33,00:01:55.49,6859,6929,puts meat in tupperware,put-in,5,meat,28,"['meat', 'tupperware']","[28, 23]"
P02_12_43,P02,P02_12,00:01:57.780,00:01:55.50,00:01:57.25,6930,7035,picks up meat,pick-up,0,meat,28,['meat'],[28]
P02_12_44,P02,P02_12,00:01:58.780,00:01:57.35,00:01:58.65,7041,7119,puts meat in tupperware,put-in,5,meat,28,"['meat', 'tupperware']","[28, 23]"
P02_12_45,P02,P02_12,00:02:00.890,00:01:58.84,00:02:01.04,7130,7262,picks up meat,pick-up,0,meat,28,['meat'],[28]
P02_12_46,P02,P02_12,00:02:01.890,00:02:01.09,00:02:02.46,7265,7347,puts in tupperware,put-in,5,tupperware,23,['tupperware'],[23]
P02_12_47,P02,P02_12,00:02:04.030,00:02:02.56,00:02:04.25,7353,7455,picks up meat,pick-up,0,meat,28,['meat'],[28]
P02_12_48,P02,P02_12,00:02:05.030,00:02:04.35,00:02:05.76,7461,7545,puts in tupperware,put-in,5,tupperware,23,['tupperware'],[23]
P02_12_49,P02,P02_12,00:02:06.310,00:02:05.86,00:02:06.72,7551,7603,puts spoon,put,1,spoon,1,['spoon'],[1]
P02_12_5,P02,P02_12,00:00:15.740,00:00:10.10,00:00:14.64,606,878,sprinkles herb on meat,sprinkle,42,herb,62,"['herb', 'meat']","[62, 28]"
P02_12_50,P02,P02_12,00:02:07.869,00:02:06.82,00:02:09.11,7609,7746,closes tupperware,close,4,tupperware,23,['tupperware'],[23]
P02_12_51,P02,P02_12,00:02:10.149,00:02:09.64,00:02:10.75,7778,7845,puts tupperware away,put,1,tupperware,23,['tupperware'],[23]
P02_12_52,P02,P02_12,00:02:11.400,00:02:10.68,00:02:11.43,7840,7885,holds pan,hold,34,pan,5,['pan'],[5]
P02_12_53,P02,P02_12,00:02:13.800,00:02:12.03,00:02:17.71,7921,8262,stirs meat with tahini and yoghurt,stir,10,meat,28,"['meat', 'tahini', 'yoghurt']","[28, 47, 98]"
P02_12_54,P02,P02_12,00:02:20.380,00:02:17.81,00:02:26.90,8268,8814,mixes meat,mix,10,meat,28,['meat'],[28]
P02_12_55,P02,P02_12,00:02:28.860,00:02:27.52,00:02:31.53,8851,9091,opens yoghurt,open,3,yoghurt,98,['yoghurt'],[98]
P02_12_56,P02,P02_12,00:02:31.980,00:02:31.63,00:02:33.86,9097,9231,picks up spoon,pick-up,0,spoon,1,['spoon'],[1]
P02_12_57,P02,P02_12,00:02:34.180,00:02:33.96,00:02:35.94,9237,9356,scoops yoghurt,scoop,16,yoghurt,98,['yoghurt'],[98]
P02_12_58,P02,P02_12,00:02:36.160,00:02:36.04,00:02:37.65,9362,9459,pours yoghurt,pour,9,yoghurt,98,['yoghurt'],[98]
P02_12_59,P02,P02_12,00:02:37.910,00:02:37.50,00:02:38.81,9450,9528,puts spoon,put,1,spoon,1,['spoon'],[1]
P02_12_6,P02,P02_12,00:00:11.760,00:00:14.70,00:00:20.20,882,1212,sprinkles herb on meat,sprinkle,42,herb,62,"['herb', 'meat']","[62, 28]"
P02_12_60,P02,P02_12,00:02:38.910,00:02:38.04,00:02:39.82,9482,9589,puts yoghurt,put,1,yoghurt,98,['yoghurt'],[98]
P02_12_61,P02,P02_12,00:02:40.500,00:02:39.79,00:02:41.83,9587,9709,holds pan,hold,34,pan,5,['pan'],[5]
P02_12_62,P02,P02_12,00:02:41.830,00:02:40.54,00:02:48.68,9632,10120,stirs meat with yoghurt,stir,10,meat,28,"['meat', 'yoghurt']","[28, 98]"
P02_12_63,P02,P02_12,00:02:51.290,00:02:46.30,00:03:00.41,9978,10824,stills stirring meat,stir,10,meat,28,['meat'],[28]
P02_12_64,P02,P02_12,00:03:02.250,00:03:00.95,00:03:02.70,10857,10962,tastes meat mix,taste,35,mix:meat,28,['mix:meat'],[28]
P02_12_65,P02,P02_12,00:03:04.580,00:03:02.80,00:03:06.80,10968,11208,stirs meat,stir,10,meat,28,['meat'],[28]
P02_12_66,P02,P02_12,00:03:07.730,00:03:06.82,00:03:07.40,11209,11244,picks up pan,pick-up,0,pan,5,['pan'],[5]
P02_12_67,P02,P02_12,00:03:10.200,00:03:09.62,00:03:10.97,11377,11458,puts pan,put,1,pan,5,['pan'],[5]
P02_12_68,P02,P02_12,00:03:12.950,00:03:11.32,00:03:13.10,11479,11586,moves pan,move,11,pan,5,['pan'],[5]
P02_12_69,P02,P02_12,00:03:16.590,00:03:15.77,00:03:17.27,11746,11836,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_12_7,P02,P02_12,00:00:21.509,00:00:21.59,00:00:23.12,1295,1387,closes herb,close,4,herb,62,['herb'],[62]
P02_12_70,P02,P02_12,00:03:26.230,00:03:18.87,00:03:24.62,11932,12277,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_12_71,P02,P02_12,00:03:22.730,00:03:25.15,00:03:27.72,12309,12463,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_12_72,P02,P02_12,00:03:33.510,00:03:30.96,00:03:34.38,12657,12862,moves bags,move,11,bag,19,['bag'],[19]
P02_12_73,P02,P02_12,00:03:35.120,00:03:34.47,00:03:35.75,12868,12945,closes cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_12_74,P02,P02_12,00:03:36.200,00:03:35.73,00:03:37.07,12943,13024,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_12_75,P02,P02_12,00:03:39.150,00:03:37.94,00:03:40.17,13076,13210,puts tray,put,1,tray,35,['tray'],[35]
P02_12_76,P02,P02_12,00:03:41.320,00:03:40.13,00:03:41.98,13207,13318,puts tray,put,1,tray,35,['tray'],[35]
P02_12_77,P02,P02_12,00:03:45.360,00:03:44.45,00:03:45.46,13467,13527,picks up open cupboard,pick-up,0,cupboard:open,3,['cupboard:open'],[3]
P02_12_78,P02,P02_12,00:03:51.150,00:03:49.69,00:03:51.39,13781,13883,returns tray,return,1,tray,35,['tray'],[35]
P02_12_79,P02,P02_12,00:03:57.430,00:03:51.02,00:03:57.89,13861,14273,picks another tray,pick,0,tray,35,['tray'],[35]
P02_12_8,P02,P02_12,00:00:23.270,00:00:22.90,00:00:24.15,1374,1449,puts herb,put,1,herb,62,['herb'],[62]
P02_12_80,P02,P02_12,00:03:58.430,00:03:57.88,00:03:58.50,14272,14310,removes lid,remove,12,lid,6,['lid'],[6]
P02_12_81,P02,P02_12,00:03:59.430,00:03:58.48,00:03:59.22,14308,14353,puts lid,put,1,lid,6,['lid'],[6]
P02_12_82,P02,P02_12,00:04:00.620,00:03:59.83,00:04:00.83,14389,14449,closes cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_12_83,P02,P02_12,00:04:02.510,00:04:00.72,00:04:02.85,14443,14571,shakes tray,shake,15,tray,35,['tray'],[35]
P02_12_84,P02,P02_12,00:04:06.540,00:04:06.24,00:04:07.00,14774,14820,moves tray,move,11,tray,35,['tray'],[35]
P02_12_85,P02,P02_12,00:04:07.730,00:04:07.63,00:04:08.79,14857,14927,puts tray,put,1,tray,35,['tray'],[35]
P02_12_86,P02,P02_12,00:04:08.730,00:04:14.48,00:04:15.98,15268,15358,picks up plate,pick-up,0,plate,2,['plate'],[2]
P02_12_87,P02,P02_12,00:04:22.389,00:04:20.24,00:04:22.24,15614,15734,moves can,move,11,can,61,['can'],[61]
P02_12_88,P02,P02_12,00:04:25.210,00:04:22.95,00:04:25.13,15777,15907,gets thyme,get,0,thyme,215,['thyme'],[215]
P02_12_89,P02,P02_12,00:04:27.740,00:04:27.48,00:04:27.98,16048,16078,puts plate,put,1,plate,2,['plate'],[2]
P02_12_9,P02,P02_12,00:00:27.619,00:00:27.00,00:00:28.00,1620,1680,opens drawer,open,3,drawer,8,['drawer'],[8]
P02_12_90,P02,P02_12,00:04:28.740,00:04:27.94,00:04:28.69,16076,16121,puts thyme,put,1,thyme,215,['thyme'],[215]
P02_12_91,P02,P02_12,00:04:30.300,00:04:31.29,00:04:32.29,16277,16337,sets off timer,set-off,53,timer,111,['timer'],[111]
P02_12_92,P02,P02_12,00:04:34.409,00:04:32.91,00:04:34.51,16374,16470,opens oven,open,3,oven,46,['oven'],[46]
P02_12_93,P02,P02_12,00:04:35.719,00:04:34.41,00:04:35.58,16464,16534,pulls drawer,pull,31,drawer,8,['drawer'],[8]
P02_12_94,P02,P02_12,00:04:36.719,00:04:35.52,00:04:36.88,16531,16612,picks up bowl,pick-up,0,bowl,7,['bowl'],[7]
P02_12_95,P02,P02_12,00:04:38.909,00:04:37.58,00:04:38.90,16654,16734,pushes drawer,push,21,drawer,8,['drawer'],[8]
P02_12_96,P02,P02_12,00:04:40.710,00:04:38.96,00:04:40.42,16737,16825,closes oven,close,4,oven,46,['oven'],[46]
P02_12_97,P02,P02_12,00:04:45.180,00:04:44.25,00:04:46.35,17055,17181,moves tray,move,11,tray,35,['tray'],[35]
P02_12_98,P02,P02_12,00:04:46.180,00:04:48.92,00:04:50.16,17335,17409,sets off timer,set-off,53,timer,111,['timer'],[111]
P02_12_99,P02,P02_12,00:04:52.970,00:04:52.36,00:04:53.40,17541,17604,puts bowl,put,1,bowl,7,['bowl'],[7]
P02_13_0,P02,P02_13,00:00:02.530,00:00:02.69,00:00:03.34,161,200,picks up oven glove,pick-up,0,glove:oven,60,['glove:oven'],[60]
P02_13_1,P02,P02_13,00:00:03.530,00:00:03.00,00:00:03.94,180,236,wears oven glove,wear,68,glove:oven,60,['glove:oven'],[60]
P02_13_10,P02,P02_13,00:00:20.820,00:00:20.80,00:00:22.63,1248,1357,puts tray in oven,put-in,5,tray,35,"['tray', 'oven']","[35, 46]"
P02_13_11,P02,P02_13,00:00:24.000,00:00:22.73,00:00:24.31,1363,1458,closes oven,close,4,oven,46,['oven'],[46]
P02_13_12,P02,P02_13,00:00:25.140,00:00:24.41,00:00:27.17,1464,1630,sets timer,set,53,timer,111,['timer'],[111]
P02_13_13,P02,P02_13,00:00:28.230,00:00:27.37,00:00:27.99,1642,1679,removes oven glove,remove,12,glove:oven,60,['glove:oven'],[60]
P02_13_2,P02,P02_13,00:00:04.810,00:00:04.20,00:00:05.80,252,348,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_13_3,P02,P02_13,00:00:08.099,00:00:04.26,00:00:09.72,255,583,puts tray in oven,put-in,5,tray,35,"['tray', 'oven']","[35, 46]"
P02_13_4,P02,P02_13,00:00:06.630,00:00:05.65,00:00:08.49,339,509,opens oven,open,3,oven,46,['oven'],[46]
P02_13_5,P02,P02_13,00:00:10.389,00:00:10.26,00:00:10.89,615,653,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_13_6,P02,P02_13,00:00:11.490,00:00:10.99,00:00:12.56,659,753,puts tray in oven,put-in,5,tray,35,"['tray', 'oven']","[35, 46]"
P02_13_7,P02,P02_13,00:00:13.040,00:00:12.66,00:00:13.57,759,814,closes oven,close,4,oven,46,['oven'],[46]
P02_13_8,P02,P02_13,00:00:16.289,00:00:15.71,00:00:17.39,942,1043,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_13_9,P02,P02_13,00:00:19.610,00:00:19.33,00:00:20.85,1159,1251,opens oven,open,3,oven,46,['oven'],[46]
P02_14_0,P02,P02_14,00:00:02.960,00:00:03.04,00:00:04.25,182,255,sets off timer,set-off,53,timer,111,['timer'],[111]
P02_14_1,P02,P02_14,00:00:04.630,00:00:04.25,00:00:06.17,255,370,wears oven glove,wear,68,glove:oven,60,['glove:oven'],[60]
P02_14_10,P02,P02_14,00:00:23.509,00:00:23.13,00:00:24.76,1387,1485,puts tray in oven,put-in,5,tray,35,"['tray', 'oven']","[35, 46]"
P02_14_11,P02,P02_14,00:00:25.110,00:00:24.84,00:00:25.84,1490,1550,closes oven,close,4,oven,46,['oven'],[46]
P02_14_12,P02,P02_14,00:00:26.279,00:00:25.64,00:00:29.42,1538,1765,sets timer,set,53,timer,111,['timer'],[111]
P02_14_13,P02,P02_14,00:00:30.009,00:00:29.85,00:00:30.86,1791,1851,removes oven glove,remove,12,glove:oven,60,['glove:oven'],[60]
P02_14_2,P02,P02_14,00:00:06.520,00:00:06.15,00:00:07.40,369,444,opens oven,open,3,oven,46,['oven'],[46]
P02_14_3,P02,P02_14,00:00:13.460,00:00:07.81,00:00:13.40,468,804,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_14_4,P02,P02_14,00:00:07.520,00:00:08.79,00:00:13.85,527,831,pulls drawer of oven,pull,31,drawer:oven,46,['drawer:oven'],[46]
P02_14_5,P02,P02_14,00:00:14.460,00:00:13.88,00:00:14.75,832,885,places tray on stove,place-on,1,tray,35,"['tray', 'stove']","[35, 24]"
P02_14_6,P02,P02_14,00:00:17.520,00:00:15.10,00:00:17.85,906,1071,pulls drawer,pull,31,drawer,8,['drawer'],[8]
P02_14_7,P02,P02_14,00:00:19.029,00:00:18.08,00:00:20.39,1084,1223,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_14_8,P02,P02_14,00:00:20.960,00:00:20.32,00:00:21.57,1219,1294,puts tray,put,1,tray,35,['tray'],[35]
P02_14_9,P02,P02_14,00:00:22.020,00:00:22.31,00:00:23.27,1338,1396,picks up tray,pick-up,0,tray,35,['tray'],[35]
P02_15_0,P02,P02_15,00:00:03.480,00:00:02.85,00:00:04.11,171,246,picks up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P02_15_1,P02,P02_15,00:00:05.130,00:00:04.02,00:00:05.11,241,306,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_10,P02,P02_15,00:00:14.130,00:00:12.21,00:00:13.69,732,821,puts pie,put,1,pie,137,['pie'],[137]
P02_15_11,P02,P02_15,00:00:15.130,00:00:14.15,00:00:14.77,849,886,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_12,P02,P02_15,00:00:16.130,00:00:14.87,00:00:15.85,892,951,puts pie,put,1,pie,137,['pie'],[137]
P02_15_13,P02,P02_15,00:00:17.130,00:00:15.95,00:00:16.62,957,997,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_14,P02,P02_15,00:00:18.130,00:00:16.72,00:00:18.04,1003,1082,puts pie,put,1,pie,137,['pie'],[137]
P02_15_15,P02,P02_15,00:00:20.109,00:00:17.89,00:00:19.61,1073,1176,moves pie,move,11,pie,137,['pie'],[137]
P02_15_16,P02,P02_15,00:00:22.359,00:00:21.98,00:00:23.17,1318,1390,picks up lid,pick-up,0,lid,6,['lid'],[6]
P02_15_17,P02,P02_15,00:00:23.359,00:00:22.27,00:00:25.99,1336,1559,closes tupperware,close,4,tupperware,23,['tupperware'],[23]
P02_15_18,P02,P02_15,00:00:31.740,00:00:31.34,00:00:34.46,1880,2067,picks up paper towel,pick-up,0,towel:paper,93,['towel:paper'],[93]
P02_15_19,P02,P02_15,00:00:32.930,00:00:34.44,00:00:36.18,2066,2170,gets paper towel,get,0,towel:paper,93,['towel:paper'],[93]
P02_15_2,P02,P02_15,00:00:06.130,00:00:05.13,00:00:05.93,307,355,places pie in tupperware,place-in,5,pie,137,"['pie', 'tupperware']","[137, 23]"
P02_15_20,P02,P02_15,00:00:36.899,00:00:36.00,00:00:37.00,2160,2220,picks up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P02_15_21,P02,P02_15,00:00:38.309,00:00:37.16,00:00:40.84,2229,2450,dries tupperware,dry,14,tupperware,23,['tupperware'],[23]
P02_15_22,P02,P02_15,00:00:42.100,00:00:39.29,00:00:41.19,2357,2471,dries tupperware,dry,14,tupperware,23,['tupperware'],[23]
P02_15_23,P02,P02_15,00:00:41.100,00:00:40.94,00:00:42.53,2456,2551,holds tupperware,hold,34,tupperware,23,['tupperware'],[23]
P02_15_24,P02,P02_15,00:00:43.910,00:00:42.18,00:00:43.34,2530,2600,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_25,P02,P02_15,00:00:45.910,00:00:42.35,00:00:43.35,2541,2601,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_26,P02,P02_15,00:00:44.910,00:00:43.27,00:00:43.78,2596,2626,puts in tupperware,put-in,5,tupperware,23,['tupperware'],[23]
P02_15_27,P02,P02_15,00:00:48.910,00:00:43.53,00:00:44.03,2611,2641,puts pie,put,1,pie,137,['pie'],[137]
P02_15_28,P02,P02_15,00:00:47.910,00:00:44.05,00:00:44.87,2643,2692,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_29,P02,P02_15,00:00:49.910,00:00:44.13,00:00:44.88,2647,2692,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_3,P02,P02_15,00:00:07.130,00:00:05.85,00:00:06.66,351,399,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_30,P02,P02_15,00:00:46.910,00:00:44.90,00:00:45.65,2694,2739,puts down pie,put-down,1,pie,137,['pie'],[137]
P02_15_31,P02,P02_15,00:00:50.910,00:00:44.98,00:00:45.73,2698,2743,puts pie,put,1,pie,137,['pie'],[137]
P02_15_32,P02,P02_15,00:00:51.910,00:00:45.75,00:00:46.75,2745,2805,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_33,P02,P02_15,00:00:52.910,00:00:46.75,00:00:47.60,2805,2856,puts pie,put,1,pie,137,['pie'],[137]
P02_15_34,P02,P02_15,00:00:53.910,00:00:52.78,00:00:53.58,3166,3214,places tupperware,place,1,tupperware,23,['tupperware'],[23]
P02_15_35,P02,P02_15,00:00:54.910,00:00:54.75,00:00:56.04,3285,3362,picks up lid,pick-up,0,lid,6,['lid'],[6]
P02_15_36,P02,P02_15,00:00:56.899,00:00:56.53,00:01:02.37,3391,3742,dries lid,dry,14,lid,6,['lid'],[6]
P02_15_37,P02,P02_15,00:00:59.230,00:00:59.62,00:01:02.88,3577,3772,holds and dry lid,hold,34,lid,6,['lid'],[6]
P02_15_38,P02,P02_15,00:01:03.600,00:01:03.27,00:01:05.19,3796,3911,closes tupperware,close,4,tupperware,23,['tupperware'],[23]
P02_15_39,P02,P02_15,,00:01:06.08,00:01:06.83,3964,4009,picks up two tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P02_15_4,P02,P02_15,00:00:08.130,00:00:06.57,00:00:07.56,394,453,places in tupperware,place-in,5,tupperware,23,['tupperware'],[23]
P02_15_40,P02,P02_15,,00:01:09.76,00:01:10.60,4185,4236,places tupperware,place,1,tupperware,23,['tupperware'],[23]
P02_15_41,P02,P02_15,00:01:11.720,00:01:10.70,00:01:11.46,4242,4287,opens fridge,open,3,fridge,12,['fridge'],[12]
P02_15_42,P02,P02_15,00:01:14.410,00:01:12.48,00:01:13.48,4348,4408,removes salad from fridge,remove-from,12,salad,68,"['salad', 'fridge']","[68, 12]"
P02_15_43,P02,P02_15,00:01:15.800,00:01:14.45,00:01:15.70,4467,4542,puts salad plate,put,1,plate:salad,2,['plate:salad'],[2]
P02_15_44,P02,P02_15,00:01:19.080,00:01:17.30,00:01:19.50,4638,4770,moves stuff in fridge,move-in,5,fridge,12,['fridge'],[12]
P02_15_45,P02,P02_15,00:01:21.660,00:01:19.40,00:01:22.65,4764,4959,moves eggs in fridge,move-in,5,egg,53,"['egg', 'fridge']","[53, 12]"
P02_15_46,P02,P02_15,00:01:24.440,00:01:24.68,00:01:26.21,5080,5172,puts tupperware in fridge,put-in,5,tupperware,23,"['tupperware', 'fridge']","[23, 12]"
P02_15_47,P02,P02_15,00:01:27.900,00:01:26.31,00:01:28.81,5178,5328,puts tupperware in fridge,put-in,5,tupperware,23,"['tupperware', 'fridge']","[23, 12]"
P02_15_48,P02,P02_15,00:01:29.730,00:01:28.84,00:01:30.13,5330,5407,moves tupperware,move,11,tupperware,23,['tupperware'],[23]
P02_15_49,P02,P02_15,00:01:31.080,00:01:30.98,00:01:31.92,5458,5515,closes fridge,close,4,fridge,12,['fridge'],[12]
P02_15_5,P02,P02_15,00:00:09.130,00:00:07.62,00:00:08.50,457,510,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_6,P02,P02_15,00:00:10.130,00:00:08.59,00:00:09.27,515,556,places pie,place,1,pie,137,['pie'],[137]
P02_15_7,P02,P02_15,00:00:11.130,00:00:09.30,00:00:10.96,558,657,picks up pie,pick-up,0,pie,137,['pie'],[137]
P02_15_8,P02,P02_15,00:00:12.130,00:00:11.05,00:00:11.96,663,717,puts pie,put,1,pie,137,['pie'],[137]
P02_15_9,P02,P02_15,00:00:13.130,00:00:11.80,00:00:12.83,708,769,picks up pie,pick-up,0,pie,137,['pie'],[137]
P03_21_0,P03,P03_21,00:00:03.980,00:00:03.45,00:00:04.59,207,275,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P03_21_1,P03,P03_21,00:00:04.980,00:00:04.62,00:00:05.62,277,337,grabs glass,grab,0,glass,10,['glass'],[10]
P03_21_10,P03,P03_21,00:00:27.259,00:00:26.25,00:00:27.50,1575,1650,puts juice,put,1,juice,183,['juice'],[183]
P03_21_11,P03,P03_21,00:00:28.259,00:00:27.23,00:00:28.10,1633,1686,closes fridge,close,4,fridge,12,['fridge'],[12]
P03_21_12,P03,P03_21,00:00:29.960,00:00:29.39,00:00:29.95,1763,1797,picks up glass,pick-up,0,glass,10,['glass'],[10]
P03_21_2,P03,P03_21,00:00:06.149,00:00:05.44,00:00:06.07,326,364,closes cupboard,close,4,cupboard,3,['cupboard'],[3]
